380	6621	 Actividades de agentes y corredores de seguros 	 1.100	1
381	6629	 Evaluación de riesgos y daños y otras actividades de servicios auxiliares 	 1.100	1
382	6630	 Actividades de administración de fondos 	 1.100	1
383	6810	 Actividades inmobiliarias realizadas con bienes propios o arrendados 	 1.100	1
384	6820	 Actividades inmobiliarias realizadas a cambio de una retribución o por contrata 	 1.100	1
385	6910	 Actividades jurídicas 	 1.100	1
386	6920	 Actividades de contabilidad, teneduría de libros, auditoria financiera y asesoría tributaria 	 1.100	1
387	7010	 Actividades de administración empresarial 	 1.100	1
388	7020	 Actividades de consultoría de gestión 	 1.100	1
389	7111	 Actividades de arquitectura 	 1.100	1
390	7112	 Actividades de ingeniería y otras actividades conexas de consultoría técnica. 	 1.100	1
391	7120	 Ensayos y análisis técnicos 	 1.100	1
392	7210	 Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería 	 1.100	1
393	7220	 Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades 	 1.100	1
394	7310	 Publicidad 	 1.100	1
395	7320	 Estudios de mercado y realización de encuestas de opinión pública 	 1.100	1
396	7410	 Actividades especializadas de diseño 	 1.100	1
397	7420	 Actividades de fotografía 	 1.100	1
398	7490	 Otras actividades profesionales, científicas y técnicas n.c.p. 	 1.100	1
399	7500	 Actividades veterinarias 	 1.100	1
400	7710	 Alquiler y arrendamiento de vehículos automotores 	 1.100	1
401	7721	 Alquiler y arrendamiento de equipo recreativo y deportivo 	 1.100	1
402	7722	 Alquiler de videos y discos 	 1.100	1
403	7729	 Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p. 	 1.100	1
404	7730	 Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p. 	 1.100	1
405	7740	 Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor 	 1.100	1
406	7810	 Actividades de agencias de gestión y colocación de empleo. 	 1.100	1
407	7820	 Actividades de empresas de servicios temporales. 	 1.100	1
408	7830	 Otras actividades de provisión de talento humano. 	 1.100	1
409	7911	 Actividades de las agencias de viajes 	 1.100	1
410	7912	 Actividades de operadores turísticos 	 1.100	1
411	7990	 Otros servicios de reserva y actividades relacionadas 	 1.100	1
412	8010	 Actividades de seguridad privada 	 1.100	1
413	8020	 Actividades de servicios de sistemas de seguridad 	 1.100	1
414	8030	 Actividades de detectives e investigadores privados 	 1.100	1
415	8110	 Actividades combinadas de apoyo a instalaciones 	 1.100	1
416	8121	 Limpieza general interior de edificios 	 1.100	1
417	8129	 Otras actividades de limpieza de edificios e instalaciones industriales 	 1.100	1
418	8130	 Actividades de paisajismo y servicios de mantenimiento conexos 	 1.100	1
419	8211	 Actividades combinadas de servicios administrativos de oficina 	 1.100	1
420	8219	 Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina 	 1.100	1
421	8220	 Actividades de centros de llamadas (call center) 	 1.100	1
422	8230	 Organización de convenciones y eventos comerciales 	 1.100	1
423	8291	 Actividades de agencias de cobranza y oficinas de calificación crediticia 	 1.100	1
424	8292	 Actividades de envase y empaque 	 1.100	1
425	8299	 Otras actividades de servicio de apoyo a las empresas n.c.p. 	 1.100	1
426	8411	 Actividades legislativas de la administración publica 	 1.100	1
427	8412	 Actividades ejecutivas de la administración publica 	 1.100	1
428	8413	 Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social 	 1.100	1
429	8414	 Actividades reguladoras y facilitadoras de la actividad económica 	 1.100	1
430	8415	 Actividades de los órganos de control y otras instituciones. 	 1.100	1
431	8421	 Relaciones exteriores 	 1.100	1
432	8422	 Actividades de defensa 	 1.100	1
433	8423	 Orden público y actividades de seguridad 	 1.100	1
434	8424	 Administración de justicia 	 1.100	1
435	8430	 Actividades de planes de seguridad social de afiliación obligatoria 	 1.100	1
436	8511	 Educación de la primera infancia 	 1.100	1
437	8512	 Educación preescolar 	 1.100	1
438	8513	 Educación básica primaria 	 1.100	1
439	8521	 Educación básica secundaria 	 1.100	1
440	8522	 Educación media académica 	 1.100	1
441	8523	 Educación media técnica. 	 1.100	1
442	8530	 Establecimientos que combinan diferentes niveles de educación 	 1.100	1
443	8541	 Educación técnica profesional 	 1.100	1
444	8542	 Educación tecnológica 	 1.100	1
445	8543	 Educación de instituciones universitarias o de escuelas tecnológicas 	 1.100	1
446	8544	 Educación de universidades 	 1.100	1
447	8551	 Formación para el trabajo. 	 1.100	1
448	8552	 Enseñanza deportiva y recreativa 	 1.100	1
449	8553	 Enseñanza cultural 	 1.100	1
450	8559	 Otros tipos de educación n.c.p. 	 1.100	1
451	8560	 Actividades de apoyo a la educación 	 1.100	1
452	8610	 Actividades de hospitales y clínicas, con internación 	 1.100	1
453	8621	 Actividades de la práctica médica, sin internación 	 1.100	1
454	8622	 Actividades de la práctica odontológica 	 1.100	1
455	8691	 Actividades de apoyo diagnóstico 	 1.100	1
456	8692	 Actividades de apoyo terapéutico 	 1.100	1
457	8699	 Otras actividades de atención de la salud humana 	 1.100	1
458	8710	 Actividades de atención residencial medicalizada de tipo general 	 1.100	1
459	8720	 Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas 	 1.100	1
460	8730	 Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas 	 1.100	1
461	8790	 Otras actividades de atención en instituciones con alojamiento 	 1.100	1
462	8810	 Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas 	 1.100	1
463	8891	 Actividades de guarderias para niños y niñas. 	 1.100	1
464	8899	 Otras actividades de asistencia social sin alojamiento n.c.p. 	 1.100	1
465	9001	 Creación literaria 	 1.100	1
466	9002	 Creación musical 	 1.100	1
467	9003	 Creación teatral 	 1.100	1
468	9004	 Creación audiovisual 	 1.100	1
469	9005	 Artes plásticas y visuales 	 1.100	1
470	9006	 Actividades teatrales 	 1.100	1
471	9007	 Actividades de espectáculos musicales en vivo 	 1.100	1
472	9008	 Otras actividades de espectáculos en vivo n.c.p. 	 1.100	1
473	9101	 Actividades de bibliotecas y archivos 	 1.100	1
474	9102	 Actividades y funcionamiento de museos, conservación de edificios y sitios históricos 	 1.100	1
475	9103	 Actividades de jardines botánicos, zoológicos y reservas naturales 	 1.100	1
476	9200	 Actividades de juegos de azar y apuestas 	 1.100	1
477	9200	 Actividades de juegos de azar y apuestas 	 0.550	1
478	9311	 Gestión de instalaciones deportivas 	 1.100	1
479	9312	 Actividades de clubes deportivos 	 1.100	1
480	9319	 Otras actividades deportivas 	 1.100	1
481	9321	 Actividades de parques de atracciones y parques temáticos 	 1.100	1
482	9329	 Otras actividades recreativas y de esparcimiento n.c.p. 	 1.100	1
483	9411	 Actividades de asociaciones empresariales y de empleadores 	 1.100	1
484	9412	 Actividades de asociaciones profesionales 	 1.100	1
485	9420	 Actividades de sindicatos de empleados 	 1.100	1
486	9491	 Actividades de asociaciones religiosas 	 1.100	1
487	9492	 Actividades de asociaciones políticas 	 1.100	1
488	9499	 Actividades de otras asociaciones n.c.p. 	 1.100	1
489	9511	 Mantenimiento y reparación de computadoras y de equipo periférico 	 1.100	1
490	9512	 Mantenimiento y reparación de equipos de comunicación 	 1.100	1
491	9521	 Mantenimiento y reparación de aparatos electrónicos de consumo 	 1.100	1
492	9522	 Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería 	 1.100	1
493	9523	 Reparación de calzado y artículos de cuero 	 1.100	1
494	9524	 Reparación de muebles y accesorios para el hogar 	 1.100	1
495	9529	 Mantenimiento y reparación de otros efectos personales y enseres domésticos 	 1.100	1
496	9601	 Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel 	 1.100	1
497	9602	 Peluquería y otros tratamientos de belleza 	 1.100	1
498	9603	 Pompas fúnebres y actividades relacionadas 	 1.100	1
499	9609	 Otras actividades de servicios personales n.c.p. 	 1.100	1
500	9700	 Actividades de los hogares individuales como empleadores de personal doméstico 	 1.100	1
501	9810	 Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio 	 1.100	1
502	9820	 Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio 	 1.100	1
503	9900	 Actividades de organizaciones y entidades extraterritoriales 	 1.100	1
